date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:24:03	58680/58680	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afc2ae4-e538%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-500italic.svg	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-500italic.svg	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:03	8638/8638	---M--	200	added ('OK')	application/octet-stream	etag:%225afc2af3-21be%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-600.eot	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-600.eot	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:05	8638/8638	---M--	200	added ('OK')	application/octet-stream	etag:%225afc2af3-21be%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-600.eot?	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-600d41d.eot	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:05	7812/7812	---M--	200	added ('OK')	application/font-woff2	etag:%225afc2af2-1e84%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-600.woff2	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-600.woff2	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:05	10364/10364	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225afc2aee-287c%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-600.woff	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-600.woff	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:06	15548/15548	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225afc2aeb-3cbc%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-600.ttf	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-600.ttf	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:07	52237/52237	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afc2ae1-cc0d%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-600.svg	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-600.svg	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:07	10060/10060	---M--	200	added ('OK')	application/octet-stream	etag:%225afc2af4-274c%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-600italic.eot	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-600italic.eot	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:07	10060/10060	---M--	200	added ('OK')	application/octet-stream	etag:%225afc2af4-274c%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-600italic.eot?	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-600italicd41d.eot	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:08	9056/9056	---M--	200	added ('OK')	application/font-woff2	etag:%225afc2af7-2360%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-600italic.woff2	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-600italic.woff2	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:08	11844/11844	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225afc2ae6-2e44%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-600italic.woff	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-600italic.woff	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:09	17056/17056	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225afc2aee-42a0%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-600italic.ttf	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-600italic.ttf	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:10	58621/58621	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afc2ae3-e4fd%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-600italic.svg	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-600italic.svg	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:10	8616/8616	---M--	200	added ('OK')	application/octet-stream	etag:%225afc2aee-21a8%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-700.eot	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-700.eot	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:11	8616/8616	---M--	200	added ('OK')	application/octet-stream	etag:%225afc2aee-21a8%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-700.eot?	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-700d41d.eot	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:11	7832/7832	---M--	200	added ('OK')	application/font-woff2	etag:%225afc2af8-1e98%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-700.woff2	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-700.woff2	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:12	10304/10304	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225afc2adf-2840%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-700.woff	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-700.woff	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:13	15388/15388	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225afc2af4-3c1c%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-700.ttf	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-700.ttf	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:13	51664/51664	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afc2ae9-c9d0%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-700.svg	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-700.svg	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:14	10015/10015	---M--	200	added ('OK')	application/octet-stream	etag:%225afc2ae9-271f%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-700italic.eot	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-700italic.eot	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:14	10015/10015	---M--	200	added ('OK')	application/octet-stream	etag:%225afc2ae9-271f%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-700italic.eot?	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-700italicd41d.eot	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:15	9008/9008	---M--	200	added ('OK')	application/font-woff2	etag:%225afc2ade-2330%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-700italic.woff2	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-700italic.woff2	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:16	11748/11748	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225afc2aea-2de4%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-700italic.woff	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-700italic.woff	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:17	16884/16884	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225afc2ae1-41f4%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-700italic.ttf	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-700italic.ttf	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:17	58372/58372	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afc2aeb-e404%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-700italic.svg	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-700italic.svg	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:18	8626/8626	---M--	200	added ('OK')	application/octet-stream	etag:%225afc2ae2-21b2%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-800.eot	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-800.eot	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:18	8626/8626	---M--	200	added ('OK')	application/octet-stream	etag:%225afc2ae2-21b2%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-800.eot?	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-800d41d.eot	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:19	7808/7808	---M--	200	added ('OK')	application/font-woff2	etag:%225afc2ae4-1e80%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-800.woff2	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-800.woff2	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:19	10320/10320	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225afc2af0-2850%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-800.woff	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-800.woff	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:20	15408/15408	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225afc2ae7-3c30%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-800.ttf	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-800.ttf	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:21	51794/51794	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afc2af1-ca52%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-800.svg	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-800.svg	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:21	10010/10010	---M--	200	added ('OK')	application/octet-stream	etag:%225afc2ae3-271a%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-800italic.eot	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-800italic.eot	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:22	10010/10010	---M--	200	added ('OK')	application/octet-stream	etag:%225afc2ae3-271a%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-800italic.eot?	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-800italicd41d.eot	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:22	9028/9028	---M--	200	added ('OK')	application/font-woff2	etag:%225afc2aed-2344%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-800italic.woff2	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-800italic.woff2	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:23	11784/11784	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225afc2af6-2e08%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-800italic.woff	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-800italic.woff	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:23	16940/16940	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225afc2aea-422c%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-800italic.ttf	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-800italic.ttf	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:24	58559/58559	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afc2af5-e4bf%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-800italic.svg	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-800italic.svg	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:25	8382/8382	---M--	200	added ('OK')	application/octet-stream	etag:%225afc2aea-20be%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-900.eot	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-900.eot	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:25	8382/8382	---M--	200	added ('OK')	application/octet-stream	etag:%225afc2aea-20be%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-900.eot?	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-900d41d.eot	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:26	7640/7640	---M--	200	added ('OK')	application/font-woff2	etag:%225afc2aea-1dd8%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-900.woff2	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-900.woff2	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:26	10096/10096	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225afc2ae2-2770%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-900.woff	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-900.woff	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:27	15320/15320	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225afc2ae2-3bd8%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-900.ttf	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-900.ttf	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:28	51604/51604	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afc2aed-c994%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-900.svg	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-900.svg	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:28	9756/9756	---M--	200	added ('OK')	application/octet-stream	etag:%225afc2aec-261c%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-900italic.eot	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-900italic.eot	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:29	9756/9756	---M--	200	added ('OK')	application/octet-stream	etag:%225afc2aec-261c%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-900italic.eot?	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-900italicd41d.eot	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:30	8820/8820	---M--	200	added ('OK')	application/font-woff2	etag:%225afc2ae9-2274%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-900italic.woff2	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-900italic.woff2	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:30	11536/11536	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225afc2af2-2d10%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-900italic.woff	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-900italic.woff	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:31	16812/16812	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225afc2af2-41ac%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-900italic.ttf	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-900italic.ttf	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:32	58147/58147	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afc2ae7-e323%22	https://colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-900italic.svg	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/fonts/poppins/poppins-v5-latin-900italic.svg	(from https://colorlib.com/polygon/cooladmin/css/font-face.css)
15:24:32	165742/165742	---M--	200	added ('OK')	application/octet-stream	etag:%225afc2b46-2876e%22	https://colorlib.com/polygon/cooladmin/vendor/font-awesome-4.7/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/vendor/font-awesome-4.7/fonts/fontawesome-webfont3e6e.eot	(from https://colorlib.com/polygon/cooladmin/vendor/font-awesome-4.7/css/font-awesome.min.css)
15:24:34	77160/77160	---M--	200	added ('OK')	application/font-woff2	etag:%225afc2b44-12d68%22	https://colorlib.com/polygon/cooladmin/vendor/font-awesome-4.7/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/vendor/font-awesome-4.7/fonts/fontawesome-webfont3e6e.woff2	(from https://colorlib.com/polygon/cooladmin/vendor/font-awesome-4.7/css/font-awesome.min.css)
15:24:35	98024/98024	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225afc2b45-17ee8%22	https://colorlib.com/polygon/cooladmin/vendor/font-awesome-4.7/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/vendor/font-awesome-4.7/fonts/fontawesome-webfont3e6e.woff	(from https://colorlib.com/polygon/cooladmin/vendor/font-awesome-4.7/css/font-awesome.min.css)
15:24:35	165548/165548	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225afc2b45-286ac%22	https://colorlib.com/polygon/cooladmin/vendor/font-awesome-4.7/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/vendor/font-awesome-4.7/fonts/fontawesome-webfont3e6e.ttf	(from https://colorlib.com/polygon/cooladmin/vendor/font-awesome-4.7/css/font-awesome.min.css)
15:24:37	447050/447050	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afc2b43-6d24a%22	https://colorlib.com/polygon/cooladmin/vendor/font-awesome-4.7/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/vendor/font-awesome-4.7/fonts/fontawesome-webfont3e6e.svg	(from https://colorlib.com/polygon/cooladmin/vendor/font-awesome-4.7/css/font-awesome.min.css)
15:24:38	98640/98640	---M--	200	added ('OK')	application/octet-stream	etag:%225afc2b37-18150%22	https://colorlib.com/polygon/cooladmin/vendor/font-awesome-5/webfonts/fa-brands-400.eot?	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/vendor/font-awesome-5/webfonts/fa-brands-400d41d.eot	(from https://colorlib.com/polygon/cooladmin/vendor/font-awesome-5/css/fontawesome-all.min.css)
15:24:39	98640/98640	---M--	200	added ('OK')	application/octet-stream	etag:%225afc2b37-18150%22	https://colorlib.com/polygon/cooladmin/vendor/font-awesome-5/webfonts/fa-brands-400.eot	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/vendor/font-awesome-5/webfonts/fa-brands-400.eot	(from https://colorlib.com/polygon/cooladmin/vendor/font-awesome-5/css/fontawesome-all.min.css)
15:24:39	165742/165742	---M--	200	added ('OK')	application/octet-stream	etag:%225afc2b46-2876e%22	https://colorlib.com/polygon/cooladmin/vendor/font-awesome-4.7/fonts/fontawesome-webfont.eot?	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/vendor/font-awesome-4.7/fonts/fontawesome-webfontd41d.eot	(from https://colorlib.com/polygon/cooladmin/vendor/font-awesome-4.7/css/font-awesome.min.css)
15:24:40	63728/63728	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225afc2b39-f8f0%22	https://colorlib.com/polygon/cooladmin/vendor/font-awesome-5/webfonts/fa-brands-400.woff	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/vendor/font-awesome-5/webfonts/fa-brands-400.woff	(from https://colorlib.com/polygon/cooladmin/vendor/font-awesome-5/css/fontawesome-all.min.css)
15:24:42	508636/508636	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afc2b37-7c2dc%22	https://colorlib.com/polygon/cooladmin/vendor/font-awesome-5/webfonts/fa-brands-400.svg	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/vendor/font-awesome-5/webfonts/fa-brands-400.svg	(from https://colorlib.com/polygon/cooladmin/vendor/font-awesome-5/css/fontawesome-all.min.css)
15:24:42	98404/98404	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225afc2b39-18064%22	https://colorlib.com/polygon/cooladmin/vendor/font-awesome-5/webfonts/fa-brands-400.ttf	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/vendor/font-awesome-5/webfonts/fa-brands-400.ttf	(from https://colorlib.com/polygon/cooladmin/vendor/font-awesome-5/css/fontawesome-all.min.css)
15:24:42	31156/31156	---M--	200	added ('OK')	application/octet-stream	etag:%225afc2b39-79b4%22	https://colorlib.com/polygon/cooladmin/vendor/font-awesome-5/webfonts/fa-regular-400.eot	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/vendor/font-awesome-5/webfonts/fa-regular-400.eot	(from https://colorlib.com/polygon/cooladmin/vendor/font-awesome-5/css/fontawesome-all.min.css)
15:24:44	31156/31156	---M--	200	added ('OK')	application/octet-stream	etag:%225afc2b39-79b4%22	https://colorlib.com/polygon/cooladmin/vendor/font-awesome-5/webfonts/fa-regular-400.eot?	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/vendor/font-awesome-5/webfonts/fa-regular-400d41d.eot	(from https://colorlib.com/polygon/cooladmin/vendor/font-awesome-5/css/fontawesome-all.min.css)
15:24:44	12240/12240	---M--	200	added ('OK')	application/font-woff2	etag:%225afc2b36-2fd0%22	https://colorlib.com/polygon/cooladmin/vendor/font-awesome-5/webfonts/fa-regular-400.woff2	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/vendor/font-awesome-5/webfonts/fa-regular-400.woff2	(from https://colorlib.com/polygon/cooladmin/vendor/font-awesome-5/css/fontawesome-all.min.css)
15:24:45	14712/14712	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225afc2b36-3978%22	https://colorlib.com/polygon/cooladmin/vendor/font-awesome-5/webfonts/fa-regular-400.woff	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/vendor/font-awesome-5/webfonts/fa-regular-400.woff	(from https://colorlib.com/polygon/cooladmin/vendor/font-awesome-5/css/fontawesome-all.min.css)
15:24:45	30928/30928	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225afc2b38-78d0%22	https://colorlib.com/polygon/cooladmin/vendor/font-awesome-5/webfonts/fa-regular-400.ttf	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/vendor/font-awesome-5/webfonts/fa-regular-400.ttf	(from https://colorlib.com/polygon/cooladmin/vendor/font-awesome-5/css/fontawesome-all.min.css)
15:24:46	107567/107567	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afc2b35-1a42f%22	https://colorlib.com/polygon/cooladmin/vendor/font-awesome-5/webfonts/fa-regular-400.svg	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/vendor/font-awesome-5/webfonts/fa-regular-400.svg	(from https://colorlib.com/polygon/cooladmin/vendor/font-awesome-5/css/fontawesome-all.min.css)
15:24:47	106004/106004	---M--	200	added ('OK')	application/octet-stream	etag:%225afc2b35-19e14%22	https://colorlib.com/polygon/cooladmin/vendor/font-awesome-5/webfonts/fa-solid-900.eot	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/vendor/font-awesome-5/webfonts/fa-solid-900.eot	(from https://colorlib.com/polygon/cooladmin/vendor/font-awesome-5/css/fontawesome-all.min.css)
15:24:48	40148/40148	---M--	200	added ('OK')	application/font-woff2	etag:%225afc2b38-9cd4%22	https://colorlib.com/polygon/cooladmin/vendor/font-awesome-5/webfonts/fa-solid-900.woff2	C:/Users/FAAN/Documents/CyberLink/admin%20panel/colorlib.com/polygon/cooladmin/vendor/font-awesome-5/webfonts/fa-solid-900.woff2	(from https://colorlib.com/polygon/cooladmin/vendor/font-awesome-5/css/fontawesome-all.min.css)
